Project_Category,File_Name,Extension,Size_KB,Last_Modified,Duplicate_Status,MD5_Hash,Full_Path
Uncategorized,Continuing_conversation_in_new_msg23_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block0.txt
Uncategorized,Continuing_conversation_in_new_msg23_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block1.txt
Uncategorized,Continuing_conversation_in_new_msg23_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block2.txt
Uncategorized,Continuing_conversation_in_new_msg23_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block3.txt
Uncategorized,Continuing_conversation_in_new_msg23_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block4.txt
Uncategorized,Continuing_conversation_in_new_msg23_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block5.txt
Uncategorized,Continuing_conversation_in_new_msg23_block6.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg23_block6.txt
Uncategorized,Continuing_conversation_in_new_msg25_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block0.txt
Uncategorized,Continuing_conversation_in_new_msg25_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block1.txt
Uncategorized,Continuing_conversation_in_new_msg25_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block2.txt
Uncategorized,Continuing_conversation_in_new_msg25_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block3.txt
Uncategorized,Continuing_conversation_in_new_msg25_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block4.txt
Uncategorized,Continuing_conversation_in_new_msg25_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg25_block5.txt
Uncategorized,Continuing_conversation_in_new_msg27_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block0.txt
Uncategorized,Continuing_conversation_in_new_msg27_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block1.txt
Uncategorized,Continuing_conversation_in_new_msg27_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block2.txt
Uncategorized,Continuing_conversation_in_new_msg27_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block3.txt
Uncategorized,Continuing_conversation_in_new_msg27_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block4.txt
Uncategorized,Continuing_conversation_in_new_msg27_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg27_block5.txt
Uncategorized,Continuing_conversation_in_new_msg29_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg29_block0.txt
Uncategorized,Continuing_conversation_in_new_msg29_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg29_block1.txt
Uncategorized,Continuing_conversation_in_new_msg29_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg29_block2.txt
Uncategorized,Continuing_conversation_in_new_msg29_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg29_block3.txt
Uncategorized,Continuing_conversation_in_new_msg29_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg29_block4.txt
Uncategorized,Continuing_conversation_in_new_msg37_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block0.txt
Uncategorized,Continuing_conversation_in_new_msg37_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block1.txt
Uncategorized,Continuing_conversation_in_new_msg37_block10.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block10.txt
Uncategorized,Continuing_conversation_in_new_msg37_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block2.txt
Uncategorized,Continuing_conversation_in_new_msg37_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block3.txt
Uncategorized,Continuing_conversation_in_new_msg37_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block4.txt
Uncategorized,Continuing_conversation_in_new_msg37_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block5.txt
Uncategorized,Continuing_conversation_in_new_msg37_block6.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block6.txt
Uncategorized,Continuing_conversation_in_new_msg37_block7.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block7.txt
Uncategorized,Continuing_conversation_in_new_msg37_block8.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block8.txt
Uncategorized,Continuing_conversation_in_new_msg37_block9.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg37_block9.txt
Uncategorized,Continuing_conversation_in_new_msg39_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block0.txt
Uncategorized,Continuing_conversation_in_new_msg39_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block1.txt
Uncategorized,Continuing_conversation_in_new_msg39_block10.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block10.txt
Uncategorized,Continuing_conversation_in_new_msg39_block11.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block11.txt
Uncategorized,Continuing_conversation_in_new_msg39_block12.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block12.txt
Uncategorized,Continuing_conversation_in_new_msg39_block13.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block13.txt
Uncategorized,Continuing_conversation_in_new_msg39_block14.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block14.txt
Uncategorized,Continuing_conversation_in_new_msg39_block15.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block15.txt
Uncategorized,Continuing_conversation_in_new_msg39_block16.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block16.txt
Uncategorized,Continuing_conversation_in_new_msg39_block17.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block17.txt
Uncategorized,Continuing_conversation_in_new_msg39_block18.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block18.txt
Uncategorized,Continuing_conversation_in_new_msg39_block19.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block19.txt
Uncategorized,Continuing_conversation_in_new_msg39_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block2.txt
Uncategorized,Continuing_conversation_in_new_msg39_block20.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block20.txt
Uncategorized,Continuing_conversation_in_new_msg39_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block3.txt
Uncategorized,Continuing_conversation_in_new_msg39_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block4.txt
Uncategorized,Continuing_conversation_in_new_msg39_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block5.txt
Uncategorized,Continuing_conversation_in_new_msg39_block6.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block6.txt
Uncategorized,Continuing_conversation_in_new_msg39_block7.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block7.txt
Uncategorized,Continuing_conversation_in_new_msg39_block8.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block8.txt
Uncategorized,Continuing_conversation_in_new_msg39_block9.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg39_block9.txt
Uncategorized,Continuing_conversation_in_new_msg3_block0.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block0.txt
Uncategorized,Continuing_conversation_in_new_msg3_block1.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block1.txt
Uncategorized,Continuing_conversation_in_new_msg3_block10.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block10.txt
Uncategorized,Continuing_conversation_in_new_msg3_block11.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block11.txt
Uncategorized,Continuing_conversation_in_new_msg3_block2.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block2.txt
Uncategorized,Continuing_conversation_in_new_msg3_block3.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block3.txt
Uncategorized,Continuing_conversation_in_new_msg3_block4.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block4.txt
Uncategorized,Continuing_conversation_in_new_msg3_block5.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block5.txt
Uncategorized,Continuing_conversation_in_new_msg3_block6.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block6.txt
Uncategorized,Continuing_conversation_in_new_msg3_block7.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block7.txt
Uncategorized,Continuing_conversation_in_new_msg3_block8.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block8.txt
Uncategorized,Continuing_conversation_in_new_msg3_block9.txt,.txt,0.05,2026-08-10 14:07:24,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg3_block9.txt
Uncategorized,Continuing_conversation_in_new_msg41_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block0.txt
Uncategorized,Continuing_conversation_in_new_msg41_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block1.txt
Uncategorized,Continuing_conversation_in_new_msg41_block10.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block10.txt
Uncategorized,Continuing_conversation_in_new_msg41_block11.txt,.txt,0.27,2026-08-10 14:07:25,Unique,85dbb143afc0c8b215578a85b65f44fb,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block11.txt
Uncategorized,Continuing_conversation_in_new_msg41_block12.txt,.txt,0.08,2026-08-10 14:07:25,Unique,09eb0247febe6dcf5126d125f2bfa4aa,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block12.txt
Uncategorized,Continuing_conversation_in_new_msg41_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block2.txt
Uncategorized,Continuing_conversation_in_new_msg41_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block3.txt
Uncategorized,Continuing_conversation_in_new_msg41_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block4.txt
Uncategorized,Continuing_conversation_in_new_msg41_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block5.txt
Uncategorized,Continuing_conversation_in_new_msg41_block6.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block6.txt
Uncategorized,Continuing_conversation_in_new_msg41_block7.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block7.txt
Uncategorized,Continuing_conversation_in_new_msg41_block8.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block8.txt
Uncategorized,Continuing_conversation_in_new_msg41_block9.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg41_block9.txt
Uncategorized,Continuing_conversation_in_new_msg43_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block0.txt
Uncategorized,Continuing_conversation_in_new_msg43_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block1.txt
Uncategorized,Continuing_conversation_in_new_msg43_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block2.txt
Uncategorized,Continuing_conversation_in_new_msg43_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block3.txt
Uncategorized,Continuing_conversation_in_new_msg43_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block4.txt
Uncategorized,Continuing_conversation_in_new_msg43_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block5.txt
Uncategorized,Continuing_conversation_in_new_msg43_block6.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg43_block6.txt
Uncategorized,Continuing_conversation_in_new_msg45_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block0.txt
Uncategorized,Continuing_conversation_in_new_msg45_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block1.txt
Uncategorized,Continuing_conversation_in_new_msg45_block2.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block2.txt
Uncategorized,Continuing_conversation_in_new_msg45_block3.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block3.txt
Uncategorized,Continuing_conversation_in_new_msg45_block4.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block4.txt
Uncategorized,Continuing_conversation_in_new_msg45_block5.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg45_block5.txt
Uncategorized,Continuing_conversation_in_new_msg47_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg47_block0.txt
Uncategorized,Continuing_conversation_in_new_msg49_block0.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg49_block0.txt
Uncategorized,Continuing_conversation_in_new_msg49_block1.txt,.txt,0.05,2026-08-10 14:07:25,DUPLICATE (7812 copies found),9c822d6a8228e3462ac47475de47eae0,C:\Users\MezaJ\OneDrive\CDLS_ZEV_Logistics\Continuing_conversation_in_new_msg49_block1.txt
